Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
ruin,V123,2b,(a) Agent-Patient,The carpet was ruined by Wendy,Wendy ruined the carpet,-21.825340270996094,-30.99242401123047,9.167083740234375
mash,V047,2b,(a) Agent-Patient,The carrot was mashed by Wendy,Wendy mashed the carrot,-22.946340560913086,-33.02384567260742,10.077505111694336
build,V068,2b,(a) Agent-Patient,The castle was built by Wendy,Wendy built the castle,-19.68194580078125,-26.499128341674805,6.817182540893555
draw,V063,2a,(a) Agent-Patient,The cat was drawn by Wendy,Wendy drew the cat,-20.444171905517578,-29.24791145324707,8.803739547729492
drip,V463,1a,(e) Non-Passivizable,Water was dripped by the ceiling,The ceiling dripped water,-23.337690353393555,-28.168596267700195,4.830905914306641
drip,V463,1b,(e) Non-Passivizable,Water was dripped by the ceiling,The ceiling dripped water,-23.337690353393555,-28.168596267700195,4.830905914306641
pocket,V017,2b,(a) Agent-Patient,The cheque was pocketed by Wendy,Wendy pocketed the cheque,-22.494766235351562,-32.48724365234375,9.992477416992188
"feed (i.e., be enough for a certain number of people)",V447,2a,(e) Non-Passivizable,The children were fed by the food,The food fed the children,-25.002731323242188,-26.160070419311523,1.157339096069336
"feed (i.e., be enough for a certain number of people)",V447,2b,(e) Non-Passivizable,The children were fed by the food,The food fed the children,-25.002731323242188,-26.160070419311523,1.157339096069336
melt,V079,2b,(a) Agent-Patient,The chocolate was melted by Wendy,Wendy melted the chocolate,-22.181926727294922,-31.54984474182129,9.367918014526367
sing,V086,2a,(a) Agent-Patient,The chorus was sung by Wendy,Wendy sang the chorus,-21.146438598632812,-29.849702835083008,8.703264236450195
destroy,V121,2b,(a) Agent-Patient,The city was destroyed by Wendy,Wendy destroyed the city,-20.162065505981445,-27.073944091796875,6.91187858581543
nullify,V411,2b,(d) Other Passivizable,The claim was nullified by Wendy,Wendy nullified the claim,-21.625696182250977,-30.980911254882812,9.355215072631836
button,V049,2b,(a) Agent-Patient,The coat was buttoned by Wendy,Wendy buttoned the coat,-24.322446823120117,-33.66267776489258,9.340230941772461
invent,V075,2b,(a) Agent-Patient,The cocktail was invented by Wendy,Wendy invented the cocktail,-21.621789932250977,-28.676864624023438,7.055074691772461
spill,V010,2b,(a) Agent-Patient,The coffee was spilt by Wendy,Wendy spilt the coffee,-23.568309783935547,-33.201778411865234,9.633468627929688
guzzle,V116,2b,(a) Agent-Patient,The coke was guzzled by Wendy,Wendy guzzled the coke,-24.92532730102539,-33.945953369140625,9.020626068115234
inherit,V404,2b,(d) Other Passivizable,The company was inherited by Wendy,Wendy inherited the company,-20.204675674438477,-29.878942489624023,9.674266815185547
sign,V062,2b,(a) Agent-Patient,The contract was signed by Wendy,Wendy signed the contract,-20.42011833190918,-27.689105987548828,7.268987655639648
continue,V149,2b,(a) Agent-Patient,The conversation was continued by Wendy,Wendy continued the conversation,-18.8845272064209,-30.58831787109375,11.703790664672852
nibble,V111,2a,(a) Agent-Patient,The cookie was nibbled by Wendy,Wendy nibbled the cookie,-23.61121368408203,-34.14677429199219,10.535560607910156
design,V074,2a,(a) Agent-Patient,The cover was designed by Wendy,Wendy designed the cover,-20.389249801635742,-28.15019989013672,7.760950088500977
roar,V097,2a,(a) Agent-Patient,The curse was roared by Wendy,Wendy roared the curse,-22.377824783325195,-33.70661544799805,11.328790664672852
announce,V103,2b,(a) Agent-Patient,The date was announced by Wendy,Wendy announced the date,-19.95686149597168,-27.868432998657227,7.911571502685547
hammer,V006,2b,(a) Agent-Patient,The desk was hammered by Wendy,Wendy hammered the desk,-22.94881248474121,-30.713708877563477,7.764896392822266
end,V150,2a,(a) Agent-Patient,The discussion was ended by Wendy,Wendy ended the discussion,-18.780479431152344,-31.4367733001709,12.656293869018555
arrange,V001,2a,(a) Agent-Patient,The display was arranged by Wendy,Wendy arranged the display,-20.988706588745117,-28.803726196289062,7.815019607543945
unbolt,V057,2a,(a) Agent-Patient,The door was unbolted by Wendy,Wendy unbolted the door,-23.560691833496094,-33.09792709350586,9.537235260009766
pour,V009,2a,(a) Agent-Patient,The drink was poured by Wendy,Wendy poured the drink,-22.381725311279297,-32.42102813720703,10.039302825927734
want,V399,2a,(c) Experiencer-Theme,The drink was wanted by Wendy,Wendy wanted the drink,-20.651931762695312,-30.826068878173828,10.174137115478516
abut,V434,1a,(d) Other Passivizable,The property was abutted by the driveway,The driveway abutted the property,-29.092727661132812,-32.752769470214844,3.6600418090820312
abut,V434,1b,(d) Other Passivizable,The property was abutted by the driveway,The driveway abutted the property,-29.092727661132812,-32.752769470214844,3.6600418090820312
fry,V140,2b,(a) Agent-Patient,The egg was fried by Wendy,Wendy fried the egg,-22.68140983581543,-33.096099853515625,10.414690017700195
"feed (i.e., be enough for a certain number of people)",V447,1a,(e) Non-Passivizable,The family was fed by the meal,The meal fed the family,-25.28308868408203,-28.7476749420166,3.4645862579345703
"feed (i.e., be enough for a certain number of people)",V447,1b,(e) Non-Passivizable,The family was fed by the meal,The meal fed the family,-25.28308868408203,-28.7476749420166,3.4645862579345703
border,V425,2a,(d) Other Passivizable,The forest was bordered by the farm,The farm bordered the forest,-26.688282012939453,-29.952320098876953,3.2640380859375
border,V425,2b,(d) Other Passivizable,The forest was bordered by the farm,The farm bordered the forest,-26.688282012939453,-29.952320098876953,3.2640380859375
ring,V436,2a,(d) Other Passivizable,The house was ringed by the fence,The fence ringed the house,-26.407920837402344,-29.89132308959961,3.4834022521972656
ring,V436,2b,(d) Other Passivizable,The house was ringed by the fence,The fence ringed the house,-26.407920837402344,-29.89132308959961,3.4834022521972656
encircle,V424,2a,(d) Other Passivizable,The field was encircled by trees,Trees encircled the field,-21.60811424255371,-28.623870849609375,7.015756607055664
encircle,V424,2b,(d) Other Passivizable,The field was encircled by trees,Trees encircled the field,-21.60811424255371,-28.623870849609375,7.015756607055664
delete,V019,2b,(a) Agent-Patient,The file was deleted by Wendy,Wendy deleted the file,-20.895036697387695,-29.523609161376953,8.628572463989258
dot,V426,2a,(d) Other Passivizable,The flowerbed was dotted by weeds,Weeds dotted the flowerbed,-24.635818481445312,-32.23881149291992,7.602993011474609
dot,V426,2b,(d) Other Passivizable,The flowerbed was dotted by weeds,Weeds dotted the flowerbed,-24.635818481445312,-32.23881149291992,7.602993011474609
bring,V029,2b,(a) Agent-Patient,The food was brought by Wendy,Wendy brought the food,-19.99301528930664,-27.970897674560547,7.977882385253906
bounce,V028,2a,(a) Agent-Patient,The football was bounced by Wendy,Wendy bounced the football,-22.61960792541504,-32.04805374145508,9.428445816040039
rinse,V022,2a,(a) Agent-Patient,The fork was rinsed by Wendy,Wendy rinsed the fork,-22.183353424072266,-34.267852783203125,12.08449935913086
gush,V465,2a,(e) Non-Passivizable,Water was gushed by the fountain,The fountain gushed water,-25.850830078125,-28.67341423034668,2.8225841522216797
gush,V465,2b,(e) Non-Passivizable,Water was gushed by the fountain,The fountain gushed water,-25.850830078125,-28.67341423034668,2.8225841522216797
spurt,V473,1a,(e) Non-Passivizable,Water was spurted by the fountain,The fountain spurted water,-26.20224952697754,-29.02483558654785,2.8225860595703125
spurt,V473,1b,(e) Non-Passivizable,Water was spurted by the fountain,The fountain spurted water,-26.20224952697754,-29.02483558654785,2.8225860595703125
install,V002,2b,(a) Agent-Patient,The fridge was installed by Wendy,Wendy installed the fridge,-21.322072982788086,-29.60031509399414,8.278242111206055
borrow,V035,2a,(a) Agent-Patient,The game was borrowed by Wendy,Wendy borrowed the game,-20.33734893798828,-30.69758415222168,10.360235214233398
contain,V433,2a,(d) Other Passivizable,The lake was contained by the garden,The garden contained the lake,-25.60108184814453,-29.081321716308594,3.4802398681640625
contain,V433,2b,(d) Other Passivizable,The lake was contained by the garden,The garden contained the lake,-25.60108184814453,-29.081321716308594,3.4802398681640625
"fill (i.e., occupy a particular area of land)",V435,2a,(d) Other Passivizable,The garden was filled by the pond,The pond filled the garden,-25.582101821899414,-29.433048248291016,3.8509464263916016
"fill (i.e., occupy a particular area of land)",V435,2b,(d) Other Passivizable,The garden was filled by the pond,The pond filled the garden,-25.582101821899414,-29.433048248291016,3.8509464263916016
empty,V021,2b,(a) Agent-Patient,The glass was emptied by Wendy,Wendy emptied the glass,-20.862184524536133,-29.23529052734375,8.373106002807617
shatter,V129,2b,(a) Agent-Patient,The glass was shattered by Wendy,Wendy shattered the glass,-21.333768844604492,-29.531639099121094,8.197870254516602
span,V432,2a,(d) Other Passivizable,The gorge was spanned by the road,The road spanned the gorge,-27.75459098815918,-33.379661560058594,5.625070571899414
span,V432,2b,(d) Other Passivizable,The gorge was spanned by the road,The road spanned the gorge,-27.75459098815918,-33.379661560058594,5.625070571899414
chew,V109,2b,(a) Agent-Patient,The gum was chewed by Wendy,Wendy chewed the gum,-24.216529846191406,-34.16806411743164,9.951534271240234
decorate,V067,2a,(a) Agent-Patient,The hall was decorated by Wendy,Wendy decorated the hall,-21.824459075927734,-31.378509521484375,9.55405044555664
finish,V151,2b,(a) Agent-Patient,The hamburger was finished by Wendy,Wendy finished the hamburger,-22.093971252441406,-31.133350372314453,9.039379119873047
feel,V396,2b,(c) Experiencer-Theme,The heat was felt by Wendy,Wendy felt the heat,-19.937833786010742,-30.09939956665039,10.161565780639648
line,V429,1a,(d) Other Passivizable,The hillside was lined by trees,Trees lined the hillside,-22.924570083618164,-32.32729721069336,9.402727127075195
line,V429,1b,(d) Other Passivizable,The hillside was lined by trees,Trees lined the hillside,-22.924570083618164,-32.32729721069336,9.402727127075195
suggest,V423,2b,(d) Other Passivizable,The holiday was suggested by Wendy,Wendy suggested the holiday,-20.47585678100586,-29.132343292236328,8.656486511230469
spout,V471,1a,(e) Non-Passivizable,Water was spouted by the hose,The hose spouted water,-25.790756225585938,-28.047710418701172,2.2569541931152344
spout,V471,1b,(e) Non-Passivizable,Water was spouted by the hose,The hose spouted water,-25.790756225585938,-28.047710418701172,2.2569541931152344
mention,V104,2a,(a) Agent-Patient,The hotel was mentioned by Wendy,Wendy mentioned the hotel,-20.43993377685547,-29.055681228637695,8.615747451782227
own,V406,2b,(d) Other Passivizable,The house was owned by Wendy,Wendy owned the house,-18.73572540283203,-25.77764892578125,7.041923522949219
house,V449,1a,(e) Non-Passivizable,Two families were housed by the hut,The hut housed two families,-28.86131477355957,-30.992637634277344,2.1313228607177734
house,V449,1b,(e) Non-Passivizable,Two families were housed by the hut,The hut housed two families,-28.86131477355957,-30.992637634277344,2.1313228607177734
growl,V094,2b,(a) Agent-Patient,The insult was growled by Wendy,Wendy growled the insult,-22.91655921936035,-33.65848922729492,10.74193000793457
mutter,V096,2b,(a) Agent-Patient,The insult was muttered by Wendy,Wendy muttered the insult,-24.1992130279541,-33.748748779296875,9.549535751342773
unzip,V059,2a,(a) Agent-Patient,The jacket was unzipped by Wendy,Wendy unzipped the jacket,-22.43106460571289,-33.07587432861328,10.64480972290039
take,V025,2b,(a) Agent-Patient,The jewelry was taken by Wendy,Wendy took the jewelry,-20.736328125,-29.11087989807129,8.374551773071289
tell,V092,2a,(a) Agent-Patient,The joke was told by Wendy,Wendy told the joke,-19.723934173583984,-28.829296112060547,9.105361938476562
start,V152,2a,(a) Agent-Patient,The journey was started by Wendy,Wendy started the journey,-20.507986068725586,-28.42251205444336,7.914525985717773
rip,V128,2a,(a) Agent-Patient,The jumper was ripped by Wendy,Wendy ripped the jumper,-23.210739135742188,-32.19828796386719,8.987548828125
possess,V407,2a,(d) Other Passivizable,The key was possessed by Wendy,Wendy possessed the key,-20.736032485961914,-28.964271545410156,8.228239059448242
wreck,V124,2a,(a) Agent-Patient,The kitchen was wrecked by Wendy,Wendy wrecked the kitchen,-21.232101440429688,-30.831375122070312,9.599273681640625
"fill (i.e., occupy a particular area of land)",V435,1a,(d) Other Passivizable,The valley was filled by the lake,The lake filled the valley,-25.203134536743164,-27.393665313720703,2.190530776977539
"fill (i.e., occupy a particular area of land)",V435,1b,(d) Other Passivizable,The valley was filled by the lake,The lake filled the valley,-25.203134536743164,-27.393665313720703,2.190530776977539
dribble,V462,1a,(e) Non-Passivizable,Water was dribbled by the leak,The leak dribbled water,-25.723155975341797,-28.290748596191406,2.5675926208496094
dribble,V462,1b,(e) Non-Passivizable,Water was dribbled by the leak,The leak dribbled water,-25.723155975341797,-28.290748596191406,2.5675926208496094
spout,V471,2a,(e) Non-Passivizable,Water was spouted by the leak,The leak spouted water,-25.244117736816406,-27.811710357666016,2.5675926208496094
spout,V471,2b,(e) Non-Passivizable,Water was spouted by the leak,The leak spouted water,-25.244117736816406,-27.811710357666016,2.5675926208496094
coil,V011,2a,(a) Agent-Patient,The leash was coiled by Wendy,Wendy coiled the leash,-24.182018280029297,-32.43587875366211,8.253860473632812
sip,V112,2b,(a) Agent-Patient,The lemonade was sipped by Wendy,Wendy sipped the lemonade,-24.686630249023438,-34.67757034301758,9.99094009399414
seal,V052,2a,(a) Agent-Patient,The letter was sealed by Wendy,Wendy sealed the letter,-21.219234466552734,-29.80006980895996,8.580835342407227
saw,V044,2b,(a) Agent-Patient,The log was sawn by Wendy,Wendy sawed the log,-22.914352416992188,-34.12704086303711,11.212688446044922
suck,V114,2b,(a) Agent-Patient,The lollipop was sucked by Wendy,Wendy sucked the lollipop,-23.58233070373535,-33.131771087646484,9.549440383911133
make,V071,2b,(a) Agent-Patient,The lunch was made by Wendy,Wendy made the lunch,-20.099483489990234,-27.819976806640625,7.720493316650391
study,V039,2a,(a) Agent-Patient,The map was studied by Wendy,Wendy studied the map,-20.339580535888672,-28.946231842041016,8.606651306152344
sew,V072,2a,(a) Agent-Patient,The material was sewn by Wendy,Wendy sewed the material,-23.42833137512207,-32.251861572265625,8.823530197143555
